Company_Period,Label,Confidence,x_min,y_min,x_max,y_max
BRITANNIA_5041-5130,Ascending Triangle,0.5323102393620177,2020-07-16,3689.55,2020-08-17,4010.0
BRITANNIA_5131-5220,Ascending Triangle,0.6298231006169495,2020-08-18,3382.0,2020-12-23,3949.0
BHARTIARTL_1-90,No Pattern Detected,0.0,,,,
BHARTIARTL_91-180,Symmetrical Triangle,0.40705261641767587,2002-07-02,23.9,2002-11-05,36.95
BHARTIARTL_181-270,No Pattern Detected,0.0,,,,
BHARTIARTL_271-360,Ascending Triangle,0.6269931250753833,2003-06-05,36.0,2003-07-25,47.8
BHARTIARTL_361-450,No Pattern Detected,0.0,,,,
BHARTIARTL_451-540,Ascending Triangle,0.7661906865673968,2004-02-17,128.35,2004-04-12,177.25
BHARTIARTL_541-630,No Pattern Detected,0.0,,,,
BHARTIARTL_631-720,Symmetrical Triangle,0.6010195147576685,2004-11-12,158.65,2004-12-24,220.0
BHARTIARTL_721-810,No Pattern Detected,0.0,,,,
BHARTIARTL_811-900,Symmetrical Triangle,0.4505150728115915,2005-08-17,301.1,2005-09-12,336.0
BHARTIARTL_901-990,No Pattern Detected,0.0,,,,
BHARTIARTL_991-1080,No Pattern Detected,0.0,,,,
BHARTIARTL_1081-1170,Ascending Triangle,0.5572307802321729,2006-09-06,414.0,2006-10-10,485.7
BHARTIARTL_1171-1260,Ascending Triangle,0.7674300499139048,2007-01-25,672.5,2007-02-21,821.0
BHARTIARTL_1261-1350,No Pattern Detected,0.0,,,,
BHARTIARTL_1351-1440,No Pattern Detected,0.0,,,,
BHARTIARTL_1441-1530,Head and Shoulders,0.9,2007-12-26,925.0,2008-01-08,1023.4
BHARTIARTL_1531-1620,No Pattern Detected,0.0,,,,
BHARTIARTL_1621-1710,No Pattern Detected,0.0,,,,
BHARTIARTL_1711-1800,Triple Bottom Reversal,0.8338061536980639,2009-03-12,541.1,2009-03-20,623.7
BHARTIARTL_1801-1890,No Pattern Detected,0.0,,,,
BHARTIARTL_1891-1980,No Pattern Detected,0.0,,,,
BHARTIARTL_1981-2070,No Pattern Detected,0.0,,,,
BHARTIARTL_2071-2160,No Pattern Detected,0.0,,,,
BHARTIARTL_2161-2250,Descending Triangle,0.1946177778002387,2010-11-30,304.45,2011-02-18,365.0
BHARTIARTL_2251-2340,Symmetrical Triangle,0.4069853387297331,2011-04-28,345.7,2011-06-30,404.95
BHARTIARTL_2341-2430,No Pattern Detected,0.0,,,,
BHARTIARTL_2431-2520,Descending Triangle,0.5629853618308015,2011-11-15,319.25,2012-03-21,412.0
BHARTIARTL_2521-2610,No Pattern Detected,0.0,,,,
BHARTIARTL_2611-2700,Triple Bottom Reversal,0.6698450322325769,2012-08-29,238.45,2012-09-06,258.8
BHARTIARTL_2701-2790,Symmetrical Triangle,0.3612012905471831,2013-01-09,266.55,2013-04-18,370.6
BHARTIARTL_2791-2880,No Pattern Detected,0.0,,,,
BHARTIARTL_2881-2970,No Pattern Detected,0.0,,,,
BHARTIARTL_2971-3060,Ascending Triangle,0.48850107425540906,2014-01-13,281.9,2014-05-22,349.95
BHARTIARTL_3061-3150,No Pattern Detected,0.0,,,,
BHARTIARTL_3151-3240,No Pattern Detected,0.0,,,,
BHARTIARTL_3241-3330,Ascending Triangle,0.5795338574388617,2015-04-13,371.8,2015-06-29,437.3
BHARTIARTL_3331-3420,Head and Shoulders,0.9,2015-07-13,419.4,2015-07-24,452.45
BHARTIARTL_3421-3510,Triple Bottom Reversal,0.6423153942186977,2016-01-25,282.3,2016-02-03,304.0
BHARTIARTL_3511-3600,Ascending Triangle,0.3985348496476664,2016-04-27,337.35,2016-08-01,385.0
BHARTIARTL_3601-3690,Cup and Handle,0.6354193842491094,2016-11-23,298.4,2016-12-13,337.45
BHARTIARTL_3691-3780,No Pattern Detected,0.0,,,,
BHARTIARTL_3781-3870,Ascending Triangle,0.6179754284487219,2017-07-19,402.6,2017-09-04,438.15
BHARTIARTL_3871-3960,No Pattern Detected,0.0,,,,
BHARTIARTL_3961-4050,Symmetrical Triangle,0.7417944432567719,2018-01-12,351.6,2018-05-25,517.35
BHARTIARTL_4051-4140,No Pattern Detected,0.0,,,,
BHARTIARTL_4141-4230,No Pattern Detected,0.0,,,,
BHARTIARTL_4231-4320,No Pattern Detected,0.0,,,,
BHARTIARTL_4321-4410,No Pattern Detected,0.0,,,,
BHARTIARTL_4411-4500,Descending Triangle,0.46899060103883133,2020-02-06,361.75,2020-03-23,568.85
BHARTIARTL_4501-4590,No Pattern Detected,0.0,,,,
BHARTIARTL_4591-4680,No Pattern Detected,0.0,,,,
BHARTIARTL_4681-4770,No Pattern Detected,0.0,,,,
HINDALCO_1-90,Ascending Triangle,0.6720782948247135,2000-01-20,579.6,2000-05-15,984.0
HINDALCO_91-180,Triple Bottom Reversal,0.6940962838561575,2000-06-01,712.05,2000-07-03,899.0
HINDALCO_181-270,Falling Wedge,0.28318325027187397,2000-09-21,642.0,2001-01-29,895.0
HINDALCO_271-360,No Pattern Detected,0.0,,,,
HINDALCO_361-450,Descending Triangle,0.7272601091994945,2001-06-11,493.0,2001-10-17,881.75
HINDALCO_451-540,Triple Bottom Reversal,0.7441872397792767,2001-10-25,521.0,2001-12-20,748.0
HINDALCO_541-630,No Pattern Detected,0.0,,,,
HINDALCO_631-720,No Pattern Detected,0.0,,,,
HINDALCO_721-810,Double Top,0.7737857903461155,2003-02-05,595.0,2003-02-11,635.0
HINDALCO_811-900,Symmetrical Triangle,0.6404294908636629,2003-06-19,702.5,2003-08-06,881.0
HINDALCO_901-990,No Pattern Detected,0.0,,,,
HINDALCO_991-1080,No Pattern Detected,0.0,,,,
HINDALCO_1081-1170,Triple Bottom Reversal,0.7335105979784844,2004-05-27,896.0,2004-06-18,1000.0
HINDALCO_1171-1260,Ascending Triangle,0.30692488319736744,2004-10-04,1170.1,2005-01-05,1499.7
HINDALCO_1261-1350,Head and Shoulders,0.9,2005-03-08,1405.2,2005-03-16,1465.0
HINDALCO_1351-1440,Symmetrical Triangle,0.4427635439298131,2005-07-27,140.05,2005-09-22,1459.4
HINDALCO_1441-1530,Triple Bottom Reversal,0.6623140615941981,2005-10-31,112.65,2005-11-22,138.0
HINDALCO_1531-1620,Head and Shoulders,0.9,2006-05-05,192.7,2006-05-17,251.3
HINDALCO_1621-1710,Triple Bottom Reversal,0.7092880475478934,2006-07-24,151.0,2006-08-07,170.55
HINDALCO_1711-1800,Descending Triangle,0.3754343379857496,2006-10-26,131.75,2007-03-05,192.7
HINDALCO_1801-1890,No Pattern Detected,0.0,,,,
HINDALCO_1891-1980,Triple Bottom Reversal,0.3578409549506314,2007-08-21,135.05,2007-09-17,161.35
HINDALCO_1981-2070,No Pattern Detected,0.0,,,,
HINDALCO_2071-2160,No Pattern Detected,0.0,,,,
HINDALCO_2161-2250,No Pattern Detected,0.0,,,,
HINDALCO_2251-2340,Double Bottom,0.7586164027762866,2009-03-05,36.75,2009-03-09,39.75
HINDALCO_2341-2430,Inverse Head and Shoulders,0.9,2009-07-06,68.15,2009-07-16,84.8
HINDALCO_2431-2520,No Pattern Detected,0.0,,,,
HINDALCO_2521-2610,Head and Shoulders,0.9,2010-04-20,171.2,2010-04-29,185.2
HINDALCO_2611-2700,Symmetrical Triangle,0.5842801414444386,2010-09-27,188.8,2010-10-22,222.9
HINDALCO_2701-2790,Double Top,0.6107055189151023,2011-01-06,217.4,2011-02-03,252.85
HINDALCO_2791-2880,No Pattern Detected,0.0,,,,
HINDALCO_2881-2970,Descending Triangle,0.5155257342955094,2011-07-14,115.85,2011-11-24,185.9
HINDALCO_2971-3060,Head and Shoulders,0.9,2012-02-08,148.7,2012-02-21,164.9
HINDALCO_3061-3150,Descending Triangle,0.3710722786174901,2012-04-04,105.4,2012-08-08,133.65
HINDALCO_3151-3240,Triple Bottom Reversal,0.692532678219358,2012-09-12,100.0,2012-11-23,126.5
HINDALCO_3241-3330,No Pattern Detected,0.0,,,,
HINDALCO_3331-3420,Triple Bottom Reversal,0.7274345939176683,2013-08-06,83.1,2013-08-21,99.9
HINDALCO_3421-3510,Head and Shoulders,0.8907351492980905,2013-12-03,115.65,2013-12-23,126.85
HINDALCO_3511-3600,Symmetrical Triangle,0.2081031126775409,2014-04-23,129.85,2014-06-03,163.65
HINDALCO_3601-3690,Head and Shoulders,0.9,2014-07-30,180.55,2014-08-11,196.7
HINDALCO_3691-3780,No Pattern Detected,0.0,,,,
HINDALCO_3781-3870,Symmetrical Triangle,0.5085683534313022,2015-03-03,99.05,2015-07-09,160.0
HINDALCO_3871-3960,No Pattern Detected,0.0,,,,
HINDALCO_3961-4050,Triple Bottom Reversal,0.5382563071289557,2016-02-12,58.8,2016-02-24,71.85
HINDALCO_4051-4140,Triple Bottom Reversal,0.35494162925347555,2016-05-13,83.5,2016-05-24,93.4
HINDALCO_4141-4230,No Pattern Detected,0.0,,,,
HINDALCO_4231-4320,Ascending Triangle,0.7244092564083767,2017-02-01,179.1,2017-05-08,203.9
HINDALCO_4321-4410,Triple Bottom Reversal,0.7750359874209303,2017-05-24,185.1,2017-06-30,210.35
HINDALCO_4411-4500,No Pattern Detected,0.0,,,,
HINDALCO_4501-4590,Triple Bottom Reversal,0.025070084915121197,2018-03-23,200.0,2018-04-06,219.3
HINDALCO_4591-4680,No Pattern Detected,0.0,,,,
HINDALCO_4681-4770,Head and Shoulders,0.755113557454301,2018-11-15,213.25,2018-12-04,237.9
HINDALCO_4771-4860,No Pattern Detected,0.0,,,,
HINDALCO_4861-4950,Ascending Triangle,0.5729925247166628,2019-07-17,171.1,2019-11-26,208.2
HINDALCO_4951-5040,Symmetrical Triangle,0.6945402388037928,2019-12-17,84.9,2020-04-03,221.2
HINDALCO_5041-5130,Triple Bottom Reversal,0.7157014995466825,2020-04-24,102.85,2020-05-18,132.2
HINDALCO_5131-5220,Symmetrical Triangle,0.41454408699213535,2020-11-26,220.35,2020-12-22,255.95
NESTLEIND_1-90,Ascending Triangle,0.6008129219132079,2010-02-09,2295.0,2010-05-20,3244.0
NESTLEIND_91-180,Triple Bottom Reversal,0.7320648285135316,2010-06-07,2701.0,2010-08-17,3300.0
NESTLEIND_181-270,Head and Shoulders,0.8404469894958979,2010-12-13,3549.0,2011-01-11,3949.0
NESTLEIND_271-360,Ascending Triangle,0.624058521060609,2011-05-05,3875.1,2011-06-14,4220.8
NESTLEIND_361-450,No Pattern Detected,0.0,,,,
NESTLEIND_451-540,Triple Bottom Reversal,0.6244266657369211,2012-01-02,3925.0,2012-01-18,4150.0
NESTLEIND_541-630,Head and Shoulders,0.9,2012-04-18,4816.15,2012-04-25,5024.0
NESTLEIND_631-720,Symmetrical Triangle,0.4573167218096854,2012-08-27,4300.0,2012-11-21,5429.0
NESTLEIND_721-810,No Pattern Detected,0.0,,,,
NESTLEIND_811-900,No Pattern Detected,0.0,,,,
NESTLEIND_901-990,Double Top,0.03446469789143267,2013-11-12,5580.3,2013-11-18,5725.0
NESTLEIND_991-1080,No Pattern Detected,0.0,,,,
NESTLEIND_1081-1170,Ascending Triangle,0.6569724706104703,2014-08-07,5280.05,2014-09-12,6620.0
NESTLEIND_1171-1260,Inverse Head and Shoulders,0.9,2014-10-10,5635.0,2014-10-28,6200.0
NESTLEIND_1261-1350,Symmetrical Triangle,0.34781328597509775,2015-02-20,5501.0,2015-06-11,7505.0
NESTLEIND_1351-1440,Ascending Triangle,0.44733121448661095,2015-08-05,5850.0,2015-10-20,6998.0
NESTLEIND_1441-1530,Descending Triangle,0.5909754592172053,2015-10-21,4981.0,2016-03-01,6629.0
NESTLEIND_1531-1620,Ascending Triangle,0.7163392675114397,2016-06-10,6200.0,2016-07-14,6600.0
NESTLEIND_1621-1710,Descending Triangle,0.3910216358538301,2016-07-26,5656.05,2016-11-25,7369.0
NESTLEIND_1711-1800,Triple Bottom Reversal,0.7292620326835796,2017-01-12,5828.0,2017-01-31,6005.0
NESTLEIND_1801-1890,No Pattern Detected,0.0,,,,
NESTLEIND_1891-1980,Ascending Triangle,0.5891046265283145,2017-11-08,7420.0,2017-12-26,8039.05
NESTLEIND_1981-2070,Triple Bottom Reversal,0.44202099902289343,2018-02-09,6922.2,2018-02-22,7720.0
NESTLEIND_2071-2160,No Pattern Detected,0.0,,,,
NESTLEIND_2161-2250,Triple Bottom Reversal,0.4130545200768023,2018-10-08,9047.05,2018-10-23,9860.0
NESTLEIND_2251-2340,Double Bottom,0.8061005988399838,2019-05-10,10120.05,2019-05-14,10435.65
NESTLEIND_2341-2430,Triple Bottom Reversal,0.6928079934704481,2019-07-15,11265.0,2019-08-02,11749.8
NESTLEIND_2431-2520,No Pattern Detected,0.0,,,,
NESTLEIND_2521-2610,No Pattern Detected,0.0,,,,
NESTLEIND_2611-2700,Ascending Triangle,0.34538788149164956,2020-07-21,15100.0,2020-11-23,17848.9
NESTLEIND_2701-2790,No Pattern Detected,0.0,,,,
IOC_1-90,Symmetrical Triangle,0.4256736535687578,2000-01-21,125.0,2000-05-15,270.0
IOC_91-180,Head and Shoulders,0.9,2000-07-10,158.25,2000-07-21,172.0
IOC_181-270,Triple Bottom Reversal,0.7396389083072712,2000-10-24,115.25,2000-11-13,138.3
IOC_271-360,No Pattern Detected,0.0,,,,
IOC_361-450,No Pattern Detected,0.0,,,,
IOC_451-540,Ascending Triangle,0.43539094650206406,2002-02-06,150.0,2002-02-27,244.7
IOC_541-630,Descending Triangle,0.7240325923866602,2002-04-02,186.2,2002-07-08,251.85
IOC_631-720,Triple Bottom Reversal,0.5153549687057369,2002-07-23,186.15,2002-08-01,210.0
IOC_721-810,Descending Triangle,0.17286974269261546,2003-01-02,225.0,2003-03-28,254.85
IOC_811-900,Symmetrical Triangle,0.3973937940305751,2003-06-19,381.15,2003-08-06,501.9
IOC_901-990,Triple Bottom Reversal,0.23163056842397975,2003-10-20,324.0,2003-10-30,358.0
IOC_991-1080,Triple Bottom Reversal,0.7430638586394659,2004-01-22,405.5,2004-02-26,507.0
IOC_1081-1170,No Pattern Detected,0.0,,,,
IOC_1171-1260,Ascending Triangle,0.6406189025780848,2004-12-09,483.65,2005-01-05,546.2
IOC_1261-1350,No Pattern Detected,0.0,,,,
IOC_1351-1440,Triple Bottom Reversal,0.672710175008852,2005-07-18,384.9,2005-07-29,431.0
IOC_1441-1530,No Pattern Detected,0.0,,,,
IOC_1531-1620,Double Top,0.7632846425403262,2006-05-04,552.25,2006-05-10,600.3
IOC_1621-1710,Ascending Triangle,0.48849296615877286,2006-09-14,515.25,2006-10-20,572.75
IOC_1711-1800,Descending Triangle,0.5318352947961685,2006-10-21,388.05,2007-03-05,536.0
IOC_1801-1890,No Pattern Detected,0.0,,,,
IOC_1891-1980,Triple Bottom Reversal,0.79684460345712,2007-08-24,371.45,2007-09-19,414.5
IOC_1981-2070,No Pattern Detected,0.0,,,,
IOC_2071-2160,Triple Bottom Reversal,0.8152820938688123,2008-07-01,300.0,2008-07-15,370.0
IOC_2161-2250,Cup and Handle,0.1,2008-11-06,340.0,2008-12-26,430.0
IOC_2251-2340,No Pattern Detected,0.0,,,,
IOC_2341-2430,Triple Bottom Reversal,0.6304911723893764,2009-06-30,506.2,2009-07-27,575.0
IOC_2431-2520,Head and Shoulders,0.9,2009-10-05,626.2,2009-10-21,686.0
IOC_2521-2610,Symmetrical Triangle,0.24089531092752128,2010-05-21,317.7,2010-06-17,361.0
IOC_2611-2700,No Pattern Detected,0.0,,,,
IOC_2701-2790,Head and Shoulders,0.9,2010-11-01,408.2,2010-11-05,427.9
IOC_2791-2880,No Pattern Detected,0.0,,,,
IOC_2881-2970,No Pattern Detected,0.0,,,,
IOC_2971-3060,Descending Triangle,0.5291989664082685,2012-01-27,252.0,2012-04-02,291.65
IOC_3061-3150,No Pattern Detected,0.0,,,,
IOC_3151-3240,Ascending Triangle,0.5875978481461198,2012-11-02,254.4,2012-12-20,295.0
IOC_3241-3330,No Pattern Detected,0.0,,,,
IOC_3331-3420,No Pattern Detected,0.0,,,,
IOC_3421-3510,Symmetrical Triangle,0.2936195528007239,2013-09-13,193.75,2014-01-20,238.4
IOC_3511-3600,Ascending Triangle,0.3583065028363676,2014-03-31,258.15,2014-06-03,381.45
IOC_3601-3690,No Pattern Detected,0.0,,,,
IOC_3691-3780,Descending Triangle,0.2747183319355993,2014-10-20,306.75,2015-02-27,394.0
IOC_3781-3870,Triple Bottom Reversal,0.7822644983572002,2015-05-12,323.4,2015-06-03,374.65
IOC_3871-3960,Double Bottom,0.26545451665129044,2015-09-08,384.0,2015-09-21,408.9
IOC_3961-4050,No Pattern Detected,0.0,,,,
IOC_4051-4140,Symmetrical Triangle,0.40908720894549283,2016-07-25,525.6,2016-08-11,593.35
IOC_4141-4230,No Pattern Detected,0.0,,,,
IOC_4231-4320,Ascending Triangle,0.695227495810614,2017-04-10,402.35,2017-05-08,450.25
IOC_4321-4410,No Pattern Detected,0.0,,,,
IOC_4411-4500,No Pattern Detected,0.0,,,,
IOC_4501-4590,No Pattern Detected,0.0,,,,
IOC_4591-4680,Descending Triangle,0.7074872211895911,2018-06-08,105.25,2018-10-17,177.2
IOC_4681-4770,Double Top,0.0313944236534945,2018-11-21,127.5,2018-12-20,148.5
IOC_4771-4860,Head and Shoulders,0.9,2019-05-28,159.4,2019-06-07,170.75
IOC_4861-4950,No Pattern Detected,0.0,,,,
IOC_4951-5040,Symmetrical Triangle,0.6499439517076251,2019-11-28,74.45,2020-04-03,133.7
IOC_5041-5130,No Pattern Detected,0.0,,,,
IOC_5131-5220,Ascending Triangle,0.49890377588306817,2020-08-20,71.65,2020-12-22,97.5
HINDUNILVR_1-90,Symmetrical Triangle,0.4621866560878286,2000-02-22,2031.0,2000-05-15,3234.0
HINDUNILVR_91-180,Head and Shoulders,0.9,2000-06-23,2630.0,2000-07-04,2949.0
HINDUNILVR_181-270,No Pattern Detected,0.0,,,,
HINDUNILVR_271-360,Double Top,0.8071269786114049,2001-03-21,209.35,2001-03-29,231.4
HINDUNILVR_361-450,No Pattern Detected,0.0,,,,
HINDUNILVR_451-540,Triple Bottom Reversal,0.7518827967657183,2001-12-03,208.0,2002-01-22,225.0
HINDUNILVR_541-630,Descending Triangle,0.6764454609402322,2002-03-01,184.1,2002-07-08,266.0
HINDUNILVR_631-720,Head and Shoulders,0.5135102018784888,2002-07-19,163.2,2002-09-04,191.25
HINDUNILVR_721-810,No Pattern Detected,0.0,,,,
HINDUNILVR_811-900,No Pattern Detected,0.0,,,,
HINDUNILVR_901-990,No Pattern Detected,0.0,,,,
HINDUNILVR_991-1080,No Pattern Detected,0.0,,,,
HINDUNILVR_1081-1170,Descending Triangle,0.4852824138182352,2004-04-23,100.5,2004-08-27,154.8
HINDUNILVR_1171-1260,No Pattern Detected,0.0,,,,
HINDUNILVR_1261-1350,Descending Triangle,0.7900520897464037,2005-02-01,125.5,2005-05-17,170.4
HINDUNILVR_1351-1440,Ascending Triangle,0.4198681688954404,2005-08-01,159.1,2005-09-22,179.8
HINDUNILVR_1441-1530,Cup and Handle,0.1,2005-11-10,167.6,2006-02-02,201.05
HINDUNILVR_1531-1620,No Pattern Detected,0.0,,,,
HINDUNILVR_1621-1710,No Pattern Detected,0.0,,,,
HINDUNILVR_1711-1800,Symmetrical Triangle,0.5470113813223113,2006-11-07,165.05,2007-03-05,255.3
HINDUNILVR_1801-1890,No Pattern Detected,0.0,,,,
HINDUNILVR_1891-1980,No Pattern Detected,0.0,,,,
HINDUNILVR_1981-2070,Triple Bottom Reversal,0.3311761568124685,2008-01-28,184.4,2008-02-13,217.0
HINDUNILVR_2071-2160,Triple Bottom Reversal,0.749828253497882,2008-07-03,190.65,2008-07-15,223.2
HINDUNILVR_2161-2250,No Pattern Detected,0.0,,,,
HINDUNILVR_2251-2340,No Pattern Detected,0.0,,,,
HINDUNILVR_2341-2430,No Pattern Detected,0.0,,,,
HINDUNILVR_2431-2520,Double Top,0.669928151641501,2009-11-26,279.0,2009-11-30,289.8
HINDUNILVR_2521-2610,Triple Bottom Reversal,0.7977075279645952,2010-04-09,220.7,2010-04-19,227.7
HINDUNILVR_2611-2700,No Pattern Detected,0.0,,,,
HINDUNILVR_2701-2790,No Pattern Detected,0.0,,,,
HINDUNILVR_2791-2880,Triple Bottom Reversal,0.5042848241265425,2011-04-11,265.9,2011-05-05,293.4
HINDUNILVR_2881-2970,Triple Bottom Reversal,0.37609906346313515,2011-08-22,312.55,2011-09-05,331.0
HINDUNILVR_2971-3060,Cup and Handle,0.6875959051937721,2012-02-27,376.5,2012-04-02,418.55
HINDUNILVR_3061-3150,Triple Bottom Reversal,0.6801160852598261,2012-04-26,406.1,2012-06-05,440.0
HINDUNILVR_3151-3240,Symmetrical Triangle,0.23165388924126132,2012-10-05,444.45,2012-12-20,580.45
HINDUNILVR_3241-3330,Symmetrical Triangle,0.543215182019034,2012-12-24,432.15,2013-05-03,597.0
HINDUNILVR_3331-3420,No Pattern Detected,0.0,,,,
HINDUNILVR_3421-3510,Descending Triangle,0.6967216110886869,2013-09-19,537.2,2014-01-20,685.0
HINDUNILVR_3511-3600,No Pattern Detected,0.0,,,,
HINDUNILVR_3601-3690,No Pattern Detected,0.0,,,,
HINDUNILVR_3691-3780,No Pattern Detected,0.0,,,,
HINDUNILVR_3781-3870,Triple Bottom Reversal,0.8186742102730963,2015-06-04,806.1,2015-06-12,847.3
HINDUNILVR_3871-3960,Head and Shoulders,0.8029750141540182,2015-07-24,891.5,2015-08-05,934.45
HINDUNILVR_3961-4050,Triple Bottom Reversal,0.45947257724907914,2016-01-27,766.4,2016-02-11,855.5
HINDUNILVR_4051-4140,Triple Bottom Reversal,0.20448368339999332,2016-05-13,806.15,2016-05-31,867.2
HINDUNILVR_4141-4230,No Pattern Detected,0.0,,,,
HINDUNILVR_4231-4320,Ascending Triangle,0.47707520362030853,2017-04-05,898.55,2017-05-08,960.0
HINDUNILVR_4321-4410,Ascending Triangle,0.7718402945430163,2017-08-18,1169.45,2017-09-14,1262.1
HINDUNILVR_4411-4500,Ascending Triangle,0.7573866493533954,2017-12-20,1328.55,2018-01-23,1406.9
HINDUNILVR_4501-4590,Triple Bottom Reversal,0.35753764180353226,2018-03-08,1281.1,2018-03-23,1331.45
HINDUNILVR_4591-4680,Head and Shoulders,0.9,2018-08-17,1731.75,2018-08-31,1808.65
HINDUNILVR_4681-4770,No Pattern Detected,0.0,,,,
HINDUNILVR_4771-4860,No Pattern Detected,0.0,,,,
HINDUNILVR_4861-4950,No Pattern Detected,0.0,,,,
HINDUNILVR_4951-5040,No Pattern Detected,0.0,,,,
HINDUNILVR_5041-5130,No Pattern Detected,0.0,,,,
HINDUNILVR_5131-5220,Ascending Triangle,0.6456775680331075,2020-08-18,2000.05,2020-12-22,2391.4
INDUSINDBK_1-90,Symmetrical Triangle,0.7295753251465877,2000-02-02,11.05,2001-08-21,46.35
INDUSINDBK_91-180,Head and Shoulders,0.8999999999999996,2001-12-03,11.6,2001-12-10,12.85
INDUSINDBK_181-270,Ascending Triangle,0.4502176096417812,2002-02-26,14.05,2002-05-14,18.5
INDUSINDBK_271-360,No Pattern Detected,0.0,,,,
INDUSINDBK_361-450,Triple Bottom Reversal,0.1421980964892968,2002-10-25,12.75,2002-11-15,15.15
INDUSINDBK_451-540,Triple Bottom Reversal,0.22258037700493347,2003-02-14,13.4,2003-03-31,17.6
INDUSINDBK_541-630,No Pattern Detected,0.0,,,,
INDUSINDBK_631-720,No Pattern Detected,0.0,,,,
INDUSINDBK_721-810,No Pattern Detected,0.0,,,,
INDUSINDBK_811-900,Head and Shoulders,0.8282030075187973,2004-07-26,43.2,2004-07-30,52.0
INDUSINDBK_901-990,Head and Shoulders,0.6211967724636043,2005-01-10,54.1,2005-02-09,64.85
INDUSINDBK_991-1080,Triple Bottom Reversal,0.24921557138148304,2005-03-31,49.55,2005-05-02,58.45
INDUSINDBK_1081-1170,No Pattern Detected,0.0,,,,
INDUSINDBK_1171-1260,No Pattern Detected,0.0,,,,
INDUSINDBK_1261-1350,Triple Bottom Reversal,0.7581272251910202,2006-07-07,29.5,2006-07-21,36.0
INDUSINDBK_1351-1440,No Pattern Detected,0.0,,,,
INDUSINDBK_1441-1530,Triple Bottom Reversal,0.7508807293734848,2007-03-14,38.0,2007-04-02,43.5
INDUSINDBK_1531-1620,Triple Bottom Reversal,0.8051246501979302,2007-06-21,45.7,2007-08-06,57.2
INDUSINDBK_1621-1710,No Pattern Detected,0.0,,,,
INDUSINDBK_1711-1800,Descending Triangle,0.5670166616009505,2008-02-05,64.9,2008-06-17,114.25
INDUSINDBK_1801-1890,Symmetrical Triangle,0.4523541668878803,2008-06-18,30.05,2008-10-27,78.25
INDUSINDBK_1891-1980,Double Top,0.6440875204276162,2008-12-15,34.25,2009-01-05,46.45
INDUSINDBK_1981-2070,Ascending Triangle,0.5113577001212077,2009-06-23,72.5,2009-07-28,96.0
INDUSINDBK_2071-2160,Ascending Triangle,0.7302524589889939,2009-10-20,109.05,2009-12-08,145.7
INDUSINDBK_2161-2250,Triple Bottom Reversal,0.5331631374704934,2009-12-29,135.95,2010-01-27,155.95
INDUSINDBK_2251-2340,Triple Bottom Reversal,0.6113326008254597,2010-05-17,174.1,2010-05-26,207.0
INDUSINDBK_2341-2430,No Pattern Detected,0.0,,,,
INDUSINDBK_2431-2520,No Pattern Detected,0.0,,,,
INDUSINDBK_2521-2610,No Pattern Detected,0.0,,,,
INDUSINDBK_2611-2700,Inverse Head and Shoulders,0.9,2011-12-23,222.25,2012-01-06,248.8
INDUSINDBK_2701-2790,No Pattern Detected,0.0,,,,
INDUSINDBK_2791-2880,Triple Bottom Reversal,0.14509982253492987,2012-09-05,308.1,2012-09-13,319.25
INDUSINDBK_2881-2970,No Pattern Detected,0.0,,,,
INDUSINDBK_2971-3060,No Pattern Detected,0.0,,,,
INDUSINDBK_3061-3150,No Pattern Detected,0.0,,,,
INDUSINDBK_3151-3240,Triple Bottom Reversal,0.6875800299377509,2014-02-10,371.75,2014-02-20,394.7
INDUSINDBK_3241-3330,No Pattern Detected,0.0,,,,
INDUSINDBK_3331-3420,Ascending Triangle,0.6089575160204946,2014-12-05,752.2,2015-01-01,814.7
INDUSINDBK_3421-3510,Double Top,0.4349713078540084,2015-04-01,880.5,2015-04-13,954.9
INDUSINDBK_3511-3600,No Pattern Detected,0.0,,,,
INDUSINDBK_3601-3690,Double Top,0.1768030897320216,2015-12-07,903.75,2015-12-31,971.95
INDUSINDBK_3691-3780,Inverse Head and Shoulders,0.9,2016-02-19,802.0,2016-03-17,937.45
INDUSINDBK_3781-3870,No Pattern Detected,0.0,,,,
